City,Borough,Year,Month,RentPrice
Cobble Hill,Brooklyn,2014,1-Apr,2800
Cobble Hill,Brooklyn,2014,1-May,3100
Cobble Hill,Brooklyn,2014,1-Jun,3500
Cobble Hill,Brooklyn,2014,1-Jul,3330
Cobble Hill,Brooklyn,2014,1-Aug,3300
Cobble Hill,Brooklyn,2014,1-Sep,3100
Cobble Hill,Brooklyn,2014,1-Oct,3100
Cobble Hill,Brooklyn,2014,1-Nov,3100
Cobble Hill,Brooklyn,2014,1-Dec,3175
Cobble Hill,Brooklyn,2015,1-Jan,3100
Cobble Hill,Brooklyn,2015,1-Feb,2973
Cobble Hill,Brooklyn,2015,1-Mar,2995
Cobble Hill,Brooklyn,2015,1-Apr,3150
Cobble Hill,Brooklyn,2015,1-May,3150
Cobble Hill,Brooklyn,2015,1-Jun,3000
Cobble Hill,Brooklyn,2015,1-Jul,3200
Cobble Hill,Brooklyn,2015,1-Aug,3325
Cobble Hill,Brooklyn,2015,1-Sep,3300
Cobble Hill,Brooklyn,2015,1-Oct,3275
Cobble Hill,Brooklyn,2015,1-Nov,3200
Cobble Hill,Brooklyn,2015,1-Dec,3200
Cobble Hill,Brooklyn,2016,1-Jan,3210
Cobble Hill,Brooklyn,2016,1-Feb,3125
Cobble Hill,Brooklyn,2016,1-Mar,3150
Cobble Hill,Brooklyn,2016,1-Apr,3150
Cobble Hill,Brooklyn,2016,1-May,3275
Cobble Hill,Brooklyn,2016,1-Jun,3250
Cobble Hill,Brooklyn,2016,1-Jul,3100
Cobble Hill,Brooklyn,2016,1-Aug,3250
Cobble Hill,Brooklyn,2016,1-Sep,3050
Cobble Hill,Brooklyn,2016,1-Oct,3150
Cobble Hill,Brooklyn,2016,1-Nov,2995
Cobble Hill,Brooklyn,2016,1-Dec,2850
Cobble Hill,Brooklyn,2017,1-Jan,2756
Cobble Hill,Brooklyn,2017,1-Feb,2815
Cobble Hill,Brooklyn,2017,1-Mar,2750
Cobble Hill,Brooklyn,2017,1-Apr,2688
Cobble Hill,Brooklyn,2017,1-May,3000
Cobble Hill,Brooklyn,2017,1-Jun,2973
Cobble Hill,Brooklyn,2017,1-Jul,3000
Cobble Hill,Brooklyn,2017,1-Aug,3300
Cobble Hill,Brooklyn,2017,1-Sep,3200
Cobble Hill,Brooklyn,2017,1-Oct,3200
Cobble Hill,Brooklyn,2017,1-Nov,3075
Cobble Hill,Brooklyn,2017,1-Dec,3050
Cobble Hill,Brooklyn,2018,1-Jan,3100
Cobble Hill,Brooklyn,2018,1-Feb,2950
Cobble Hill,Brooklyn,2018,1-Mar,2950
Cobble Hill,Brooklyn,2018,1-Apr,3100
Cobble Hill,Brooklyn,2018,1-May,3176
Cobble Hill,Brooklyn,2018,1-Jun,3176
Cobble Hill,Brooklyn,2018,1-Jul,3325
Cobble Hill,Brooklyn,2018,1-Aug,3425
Cobble Hill,Brooklyn,2018,1-Sep,3400
Cobble Hill,Brooklyn,2018,1-Oct,3100
Cobble Hill,Brooklyn,2018,1-Nov,3198
Cobble Hill,Brooklyn,2018,1-Dec,3200
Cobble Hill,Brooklyn,2019,1-Jan,3200
Cobble Hill,Brooklyn,2019,1-Feb,3225
Cobble Hill,Brooklyn,2019,1-Mar,3200
Cobble Hill,Brooklyn,2019,1-Apr,3195
Cobble Hill,Brooklyn,2019,1-May,3170
Cobble Hill,Brooklyn,2019,1-Jun,3300
Cobble Hill,Brooklyn,2019,1-Jul,3662
Cobble Hill,Brooklyn,2019,1-Aug,3800
Cobble Hill,Brooklyn,2019,1-Sep,3650
Cobble Hill,Brooklyn,2019,1-Oct,3575
Cobble Hill,Brooklyn,2019,1-Nov,3400
Cobble Hill,Brooklyn,2019,1-Dec,3640
Cobble Hill,Brooklyn,2020,1-Jan,3125
Cobble Hill,Brooklyn,2020,1-Feb,3500
Cobble Hill,Brooklyn,2020,1-Mar,3425
Cobble Hill,Brooklyn,2020,1-Apr,3500
Cobble Hill,Brooklyn,2020,1-May,3350
Cobble Hill,Brooklyn,2020,1-Jun,3200
Cobble Hill,Brooklyn,2020,1-Jul,3000
Cobble Hill,Brooklyn,2020,1-Aug,2933
Cobble Hill,Brooklyn,2020,1-Sep,2888
Cobble Hill,Brooklyn,2020,1-Oct,2800
Cobble Hill,Brooklyn,2020,1-Nov,2800
Cobble Hill,Brooklyn,2020,1-Dec,2850
Cobble Hill,Brooklyn,2021,1-Jan,2800
Cobble Hill,Brooklyn,2021,1-Feb,2725
Cobble Hill,Brooklyn,2021,1-Mar,2850
Cobble Hill,Brooklyn,2021,1-Apr,2600
Cobble Hill,Brooklyn,2021,1-May,2800
Cobble Hill,Brooklyn,2021,1-Jun,2750
Cobble Hill,Brooklyn,2021,1-Jul,2950
Cobble Hill,Brooklyn,2021,1-Aug,3250
Cobble Hill,Brooklyn,2021,1-Sep,3300
Cobble Hill,Brooklyn,2021,1-Oct,3350
Cobble Hill,Brooklyn,2021,1-Nov,3200
Cobble Hill,Brooklyn,2021,1-Dec,3695
Cobble Hill,Brooklyn,2022,1-Jan,3250
Cobble Hill,Brooklyn,2022,1-Feb,4300
Cobble Hill,Brooklyn,2022,1-Mar,3623
Cobble Hill,Brooklyn,2022,1-Apr,3895
Cobble Hill,Brooklyn,2022,1-May,5200
Cobble Hill,Brooklyn,2022,1-Jun,5000
Cobble Hill,Brooklyn,2022,1-Jul,4873
Cobble Hill,Brooklyn,2022,1-Aug,4675
Cobble Hill,Brooklyn,2022,1-Sep,4750
Cobble Hill,Brooklyn,2022,1-Oct,4375
Cobble Hill,Brooklyn,2022,1-Nov,4375
Cobble Hill,Brooklyn,2022,1-Dec,4470
Crown Heights,Brooklyn,2010,1-Jan,2000
Crown Heights,Brooklyn,2010,1-Feb,2125
Crown Heights,Brooklyn,2010,1-Mar,2150
Crown Heights,Brooklyn,2010,1-Apr,2050
Crown Heights,Brooklyn,2010,1-May,1900
Crown Heights,Brooklyn,2010,1-Jun,1800
Crown Heights,Brooklyn,2010,1-Jul,1500
Crown Heights,Brooklyn,2010,1-Aug,1500
Crown Heights,Brooklyn,2010,1-Sep,1500
Crown Heights,Brooklyn,2010,1-Oct,1525
Crown Heights,Brooklyn,2010,1-Nov,1550
Crown Heights,Brooklyn,2010,1-Dec,1575
Crown Heights,Brooklyn,2011,1-Jan,1600
Crown Heights,Brooklyn,2011,1-Feb,1600
Crown Heights,Brooklyn,2011,1-Mar,1550
Crown Heights,Brooklyn,2011,1-Apr,1600
Crown Heights,Brooklyn,2011,1-May,1693
Crown Heights,Brooklyn,2011,1-Jun,1850
Crown Heights,Brooklyn,2011,1-Jul,1850
Crown Heights,Brooklyn,2011,1-Aug,1638
Crown Heights,Brooklyn,2011,1-Sep,1825
Crown Heights,Brooklyn,2011,1-Oct,1700
Crown Heights,Brooklyn,2011,1-Nov,1700
Crown Heights,Brooklyn,2011,1-Dec,1675
Crown Heights,Brooklyn,2012,1-Jan,1890
Crown Heights,Brooklyn,2012,1-Feb,2000
Crown Heights,Brooklyn,2012,1-Mar,1900
Crown Heights,Brooklyn,2012,1-Apr,1988
Crown Heights,Brooklyn,2012,1-May,1900
Crown Heights,Brooklyn,2012,1-Jun,1850
Crown Heights,Brooklyn,2012,1-Jul,1900
Crown Heights,Brooklyn,2012,1-Aug,1935
Crown Heights,Brooklyn,2012,1-Sep,1922
Crown Heights,Brooklyn,2012,1-Oct,1900
Crown Heights,Brooklyn,2012,1-Nov,1922
Crown Heights,Brooklyn,2012,1-Dec,1875
Crown Heights,Brooklyn,2013,1-Jan,1949
Crown Heights,Brooklyn,2013,1-Feb,2000
Crown Heights,Brooklyn,2013,1-Mar,1997
Crown Heights,Brooklyn,2013,1-Apr,2090
Crown Heights,Brooklyn,2013,1-May,2100
Crown Heights,Brooklyn,2013,1-Jun,2100
Crown Heights,Brooklyn,2013,1-Jul,2100
Crown Heights,Brooklyn,2013,1-Aug,2200
Crown Heights,Brooklyn,2013,1-Sep,2283
Crown Heights,Brooklyn,2013,1-Oct,2300
Crown Heights,Brooklyn,2013,1-Nov,2200
Crown Heights,Brooklyn,2013,1-Dec,2077
Crown Heights,Brooklyn,2014,1-Jan,2100
Crown Heights,Brooklyn,2014,1-Feb,2000
Crown Heights,Brooklyn,2014,1-Mar,2200
Crown Heights,Brooklyn,2014,1-Apr,2200
Crown Heights,Brooklyn,2014,1-May,2400
Crown Heights,Brooklyn,2014,1-Jun,2399
Crown Heights,Brooklyn,2014,1-Jul,2397
Crown Heights,Brooklyn,2014,1-Aug,2300
Crown Heights,Brooklyn,2014,1-Sep,2200
Crown Heights,Brooklyn,2014,1-Oct,2200
Crown Heights,Brooklyn,2014,1-Nov,2200
Crown Heights,Brooklyn,2014,1-Dec,2150
Crown Heights,Brooklyn,2015,1-Jan,2200
Crown Heights,Brooklyn,2015,1-Feb,2295
Crown Heights,Brooklyn,2015,1-Mar,2250
Crown Heights,Brooklyn,2015,1-Apr,2297
Crown Heights,Brooklyn,2015,1-May,2300
Crown Heights,Brooklyn,2015,1-Jun,2300
Crown Heights,Brooklyn,2015,1-Jul,2400
Crown Heights,Brooklyn,2015,1-Aug,2400
Crown Heights,Brooklyn,2015,1-Sep,2300
Crown Heights,Brooklyn,2015,1-Oct,2300
Crown Heights,Brooklyn,2015,1-Nov,2225
Crown Heights,Brooklyn,2015,1-Dec,2300
Crown Heights,Brooklyn,2016,1-Jan,2300
Crown Heights,Brooklyn,2016,1-Feb,2350
Crown Heights,Brooklyn,2016,1-Mar,2400
Crown Heights,Brooklyn,2016,1-Apr,2400
Crown Heights,Brooklyn,2016,1-May,2400
Crown Heights,Brooklyn,2016,1-Jun,2450
Crown Heights,Brooklyn,2016,1-Jul,2494
Crown Heights,Brooklyn,2016,1-Aug,2499
Crown Heights,Brooklyn,2016,1-Sep,2400
Crown Heights,Brooklyn,2016,1-Oct,2400
Crown Heights,Brooklyn,2016,1-Nov,2300
Crown Heights,Brooklyn,2016,1-Dec,2291
Crown Heights,Brooklyn,2017,1-Jan,2290
Crown Heights,Brooklyn,2017,1-Feb,2300
Crown Heights,Brooklyn,2017,1-Mar,2300
Crown Heights,Brooklyn,2017,1-Apr,2300
Crown Heights,Brooklyn,2017,1-May,2300
Crown Heights,Brooklyn,2017,1-Jun,2399
Crown Heights,Brooklyn,2017,1-Jul,2450
Crown Heights,Brooklyn,2017,1-Aug,2500
Crown Heights,Brooklyn,2017,1-Sep,2451
Crown Heights,Brooklyn,2017,1-Oct,2400
Crown Heights,Brooklyn,2017,1-Nov,2390
Crown Heights,Brooklyn,2017,1-Dec,2350
Crown Heights,Brooklyn,2018,1-Jan,2300
Crown Heights,Brooklyn,2018,1-Feb,2300
Crown Heights,Brooklyn,2018,1-Mar,2399
Crown Heights,Brooklyn,2018,1-Apr,2400
Crown Heights,Brooklyn,2018,1-May,2400
Crown Heights,Brooklyn,2018,1-Jun,2475
Crown Heights,Brooklyn,2018,1-Jul,2695
Crown Heights,Brooklyn,2018,1-Aug,2649
Crown Heights,Brooklyn,2018,1-Sep,2550
Crown Heights,Brooklyn,2018,1-Oct,2400
Crown Heights,Brooklyn,2018,1-Nov,2400
Crown Heights,Brooklyn,2018,1-Dec,2400
Crown Heights,Brooklyn,2019,1-Jan,2400
Crown Heights,Brooklyn,2019,1-Feb,2399
Crown Heights,Brooklyn,2019,1-Mar,2400
Crown Heights,Brooklyn,2019,1-Apr,2495
Crown Heights,Brooklyn,2019,1-May,2500
Crown Heights,Brooklyn,2019,1-Jun,2500
Crown Heights,Brooklyn,2019,1-Jul,2595
Crown Heights,Brooklyn,2019,1-Aug,2600
Crown Heights,Brooklyn,2019,1-Sep,2600
Crown Heights,Brooklyn,2019,1-Oct,2590
Crown Heights,Brooklyn,2019,1-Nov,2500
Crown Heights,Brooklyn,2019,1-Dec,2500
Crown Heights,Brooklyn,2020,1-Jan,2550
Crown Heights,Brooklyn,2020,1-Feb,2635
Crown Heights,Brooklyn,2020,1-Mar,2550
Crown Heights,Brooklyn,2020,1-Apr,2500
Crown Heights,Brooklyn,2020,1-May,2499
Crown Heights,Brooklyn,2020,1-Jun,2450
Crown Heights,Brooklyn,2020,1-Jul,2499
Crown Heights,Brooklyn,2020,1-Aug,2500
Crown Heights,Brooklyn,2020,1-Sep,2400
Crown Heights,Brooklyn,2020,1-Oct,2300
Crown Heights,Brooklyn,2020,1-Nov,2250
Crown Heights,Brooklyn,2020,1-Dec,2265
Crown Heights,Brooklyn,2021,1-Jan,2290
Crown Heights,Brooklyn,2021,1-Feb,2299
Crown Heights,Brooklyn,2021,1-Mar,2275
Crown Heights,Brooklyn,2021,1-Apr,2300
Crown Heights,Brooklyn,2021,1-May,2329
Crown Heights,Brooklyn,2021,1-Jun,2399
Crown Heights,Brooklyn,2021,1-Jul,2450
Crown Heights,Brooklyn,2021,1-Aug,2500
Crown Heights,Brooklyn,2021,1-Sep,2500
Crown Heights,Brooklyn,2021,1-Oct,2500
Crown Heights,Brooklyn,2021,1-Nov,2550
Crown Heights,Brooklyn,2021,1-Dec,2550
Crown Heights,Brooklyn,2022,1-Jan,2600
Crown Heights,Brooklyn,2022,1-Feb,2700
Crown Heights,Brooklyn,2022,1-Mar,2750
Crown Heights,Brooklyn,2022,1-Apr,2750
Crown Heights,Brooklyn,2022,1-May,2963
Crown Heights,Brooklyn,2022,1-Jun,3083
Crown Heights,Brooklyn,2022,1-Jul,3200
Crown Heights,Brooklyn,2022,1-Aug,3249
Crown Heights,Brooklyn,2022,1-Sep,3000
Crown Heights,Brooklyn,2022,1-Oct,3000
Crown Heights,Brooklyn,2022,1-Nov,2994
Crown Heights,Brooklyn,2022,1-Dec,2950
Downtown Brooklyn,Brooklyn,2010,1-Jan,2247
Downtown Brooklyn,Brooklyn,2010,1-Feb,2227
Downtown Brooklyn,Brooklyn,2010,1-Mar,2191
Downtown Brooklyn,Brooklyn,2010,1-Apr,2250
Downtown Brooklyn,Brooklyn,2010,1-May,2400
Downtown Brooklyn,Brooklyn,2010,1-Jun,2472
Downtown Brooklyn,Brooklyn,2010,1-Jul,2550
Downtown Brooklyn,Brooklyn,2010,1-Aug,2569
Downtown Brooklyn,Brooklyn,2010,1-Sep,2530
Downtown Brooklyn,Brooklyn,2010,1-Oct,2505
Downtown Brooklyn,Brooklyn,2010,1-Nov,2551
Downtown Brooklyn,Brooklyn,2010,1-Dec,2500
Downtown Brooklyn,Brooklyn,2011,1-Jan,2600
Downtown Brooklyn,Brooklyn,2011,1-Feb,2498
Downtown Brooklyn,Brooklyn,2011,1-Mar,2450
Downtown Brooklyn,Brooklyn,2011,1-Apr,2495
Downtown Brooklyn,Brooklyn,2011,1-May,2301
Downtown Brooklyn,Brooklyn,2011,1-Jun,2424
Downtown Brooklyn,Brooklyn,2011,1-Jul,2500
Downtown Brooklyn,Brooklyn,2011,1-Aug,2520
Downtown Brooklyn,Brooklyn,2011,1-Sep,2500
Downtown Brooklyn,Brooklyn,2011,1-Oct,2500
Downtown Brooklyn,Brooklyn,2011,1-Nov,2625
Downtown Brooklyn,Brooklyn,2011,1-Dec,2698
Downtown Brooklyn,Brooklyn,2012,1-Jan,2500
Downtown Brooklyn,Brooklyn,2012,1-Feb,2443
Downtown Brooklyn,Brooklyn,2012,1-Mar,2511
Downtown Brooklyn,Brooklyn,2012,1-Apr,2452
Downtown Brooklyn,Brooklyn,2012,1-May,2650
Downtown Brooklyn,Brooklyn,2012,1-Jun,2800
Downtown Brooklyn,Brooklyn,2012,1-Jul,2800
Downtown Brooklyn,Brooklyn,2012,1-Aug,2835
Downtown Brooklyn,Brooklyn,2012,1-Sep,2813
Downtown Brooklyn,Brooklyn,2012,1-Oct,2800
Downtown Brooklyn,Brooklyn,2012,1-Nov,2923
Downtown Brooklyn,Brooklyn,2012,1-Dec,3000
Downtown Brooklyn,Brooklyn,2013,1-Jan,3000
Downtown Brooklyn,Brooklyn,2013,1-Feb,2925
Downtown Brooklyn,Brooklyn,2013,1-Mar,2915
Downtown Brooklyn,Brooklyn,2013,1-Apr,2900
Downtown Brooklyn,Brooklyn,2013,1-May,2898
Downtown Brooklyn,Brooklyn,2013,1-Jun,2880
Downtown Brooklyn,Brooklyn,2013,1-Jul,2900
Downtown Brooklyn,Brooklyn,2013,1-Aug,3000
Downtown Brooklyn,Brooklyn,2013,1-Sep,2883
Downtown Brooklyn,Brooklyn,2013,1-Oct,2905
Downtown Brooklyn,Brooklyn,2013,1-Nov,2850
Downtown Brooklyn,Brooklyn,2013,1-Dec,2900
Downtown Brooklyn,Brooklyn,2014,1-Jan,2900
Downtown Brooklyn,Brooklyn,2014,1-Feb,3000
Downtown Brooklyn,Brooklyn,2014,1-Mar,2950
Downtown Brooklyn,Brooklyn,2014,1-Apr,2895
Downtown Brooklyn,Brooklyn,2014,1-May,2900
Downtown Brooklyn,Brooklyn,2014,1-Jun,2948
Downtown Brooklyn,Brooklyn,2014,1-Jul,3000
Downtown Brooklyn,Brooklyn,2014,1-Aug,3095
Downtown Brooklyn,Brooklyn,2014,1-Sep,3100
Downtown Brooklyn,Brooklyn,2014,1-Oct,3170
Downtown Brooklyn,Brooklyn,2014,1-Nov,3200
Downtown Brooklyn,Brooklyn,2014,1-Dec,3165
Downtown Brooklyn,Brooklyn,2015,1-Jan,3181
Downtown Brooklyn,Brooklyn,2015,1-Feb,3225
Downtown Brooklyn,Brooklyn,2015,1-Mar,3255
Downtown Brooklyn,Brooklyn,2015,1-Apr,3228
Downtown Brooklyn,Brooklyn,2015,1-May,3240
Downtown Brooklyn,Brooklyn,2015,1-Jun,3205
Downtown Brooklyn,Brooklyn,2015,1-Jul,3184
Downtown Brooklyn,Brooklyn,2015,1-Aug,3187
Downtown Brooklyn,Brooklyn,2015,1-Sep,3195
Downtown Brooklyn,Brooklyn,2015,1-Oct,3185
Downtown Brooklyn,Brooklyn,2015,1-Nov,3108
Downtown Brooklyn,Brooklyn,2015,1-Dec,3115
Downtown Brooklyn,Brooklyn,2016,1-Jan,3123
Downtown Brooklyn,Brooklyn,2016,1-Feb,3103
Downtown Brooklyn,Brooklyn,2016,1-Mar,3157
Downtown Brooklyn,Brooklyn,2016,1-Apr,3161
Downtown Brooklyn,Brooklyn,2016,1-May,3135
Downtown Brooklyn,Brooklyn,2016,1-Jun,3175
Downtown Brooklyn,Brooklyn,2016,1-Jul,3177
Downtown Brooklyn,Brooklyn,2016,1-Aug,3162
Downtown Brooklyn,Brooklyn,2016,1-Sep,3078
Downtown Brooklyn,Brooklyn,2016,1-Oct,3093
Downtown Brooklyn,Brooklyn,2016,1-Nov,3111
Downtown Brooklyn,Brooklyn,2016,1-Dec,3067
Downtown Brooklyn,Brooklyn,2017,1-Jan,3051
Downtown Brooklyn,Brooklyn,2017,1-Feb,3121
Downtown Brooklyn,Brooklyn,2017,1-Mar,3050
Downtown Brooklyn,Brooklyn,2017,1-Apr,3121
Downtown Brooklyn,Brooklyn,2017,1-May,3116
Downtown Brooklyn,Brooklyn,2017,1-Jun,3143
Downtown Brooklyn,Brooklyn,2017,1-Jul,3195
Downtown Brooklyn,Brooklyn,2017,1-Aug,3233
Downtown Brooklyn,Brooklyn,2017,1-Sep,3181
Downtown Brooklyn,Brooklyn,2017,1-Oct,3195
Downtown Brooklyn,Brooklyn,2017,1-Nov,3085
Downtown Brooklyn,Brooklyn,2017,1-Dec,3150
Downtown Brooklyn,Brooklyn,2018,1-Jan,3190
Downtown Brooklyn,Brooklyn,2018,1-Feb,3275
Downtown Brooklyn,Brooklyn,2018,1-Mar,3378
Downtown Brooklyn,Brooklyn,2018,1-Apr,3460
Downtown Brooklyn,Brooklyn,2018,1-May,3395
Downtown Brooklyn,Brooklyn,2018,1-Jun,3405
Downtown Brooklyn,Brooklyn,2018,1-Jul,3369
Downtown Brooklyn,Brooklyn,2018,1-Aug,3400
Downtown Brooklyn,Brooklyn,2018,1-Sep,3367
Downtown Brooklyn,Brooklyn,2018,1-Oct,3350
Downtown Brooklyn,Brooklyn,2018,1-Nov,3274
Downtown Brooklyn,Brooklyn,2018,1-Dec,3387
Downtown Brooklyn,Brooklyn,2019,1-Jan,3348
Downtown Brooklyn,Brooklyn,2019,1-Feb,3305
Downtown Brooklyn,Brooklyn,2019,1-Mar,3369
Downtown Brooklyn,Brooklyn,2019,1-Apr,3485
Downtown Brooklyn,Brooklyn,2019,1-May,3475
Downtown Brooklyn,Brooklyn,2019,1-Jun,3512
Downtown Brooklyn,Brooklyn,2019,1-Jul,3619
Downtown Brooklyn,Brooklyn,2019,1-Aug,3646
Downtown Brooklyn,Brooklyn,2019,1-Sep,3593
Downtown Brooklyn,Brooklyn,2019,1-Oct,3500
Downtown Brooklyn,Brooklyn,2019,1-Nov,3400
Downtown Brooklyn,Brooklyn,2019,1-Dec,3366
Downtown Brooklyn,Brooklyn,2020,1-Jan,3478
Downtown Brooklyn,Brooklyn,2020,1-Feb,3440
Downtown Brooklyn,Brooklyn,2020,1-Mar,3332
Downtown Brooklyn,Brooklyn,2020,1-Apr,3193
Downtown Brooklyn,Brooklyn,2020,1-May,3243
Downtown Brooklyn,Brooklyn,2020,1-Jun,3250
Downtown Brooklyn,Brooklyn,2020,1-Jul,3200
Downtown Brooklyn,Brooklyn,2020,1-Aug,3071
Downtown Brooklyn,Brooklyn,2020,1-Sep,2900
Downtown Brooklyn,Brooklyn,2020,1-Oct,2895
Downtown Brooklyn,Brooklyn,2020,1-Nov,2925
Downtown Brooklyn,Brooklyn,2020,1-Dec,3000
Downtown Brooklyn,Brooklyn,2021,1-Jan,3000
Downtown Brooklyn,Brooklyn,2021,1-Feb,3000
Downtown Brooklyn,Brooklyn,2021,1-Mar,3099
Downtown Brooklyn,Brooklyn,2021,1-Apr,3280
Downtown Brooklyn,Brooklyn,2021,1-May,3400
Downtown Brooklyn,Brooklyn,2021,1-Jun,3612
Downtown Brooklyn,Brooklyn,2021,1-Jul,3650
Downtown Brooklyn,Brooklyn,2021,1-Aug,3896
Downtown Brooklyn,Brooklyn,2021,1-Sep,3950
Downtown Brooklyn,Brooklyn,2021,1-Oct,3882
Downtown Brooklyn,Brooklyn,2021,1-Nov,3894
Downtown Brooklyn,Brooklyn,2021,1-Dec,3955
Downtown Brooklyn,Brooklyn,2022,1-Jan,4171
Downtown Brooklyn,Brooklyn,2022,1-Feb,4195
Downtown Brooklyn,Brooklyn,2022,1-Mar,4135
Downtown Brooklyn,Brooklyn,2022,1-Apr,4129
Downtown Brooklyn,Brooklyn,2022,1-May,4145
Downtown Brooklyn,Brooklyn,2022,1-Jun,4177
Downtown Brooklyn,Brooklyn,2022,1-Jul,4250
Downtown Brooklyn,Brooklyn,2022,1-Aug,4300
Downtown Brooklyn,Brooklyn,2022,1-Sep,4250
Downtown Brooklyn,Brooklyn,2022,1-Oct,4200
Downtown Brooklyn,Brooklyn,2022,1-Nov,4250
Downtown Brooklyn,Brooklyn,2022,1-Dec,4200
DUMBO,Brooklyn,2010,1-Jan,3275
DUMBO,Brooklyn,2010,1-Feb,3200
DUMBO,Brooklyn,2010,1-Mar,2800
DUMBO,Brooklyn,2010,1-Apr,2875
DUMBO,Brooklyn,2010,1-May,2800
DUMBO,Brooklyn,2010,1-Jun,2950
DUMBO,Brooklyn,2010,1-Jul,3400
DUMBO,Brooklyn,2010,1-Aug,3825
DUMBO,Brooklyn,2010,1-Sep,4200
DUMBO,Brooklyn,2010,1-Oct,4150
DUMBO,Brooklyn,2010,1-Nov,4250
DUMBO,Brooklyn,2010,1-Dec,4200
DUMBO,Brooklyn,2011,1-Jan,4100
DUMBO,Brooklyn,2011,1-Feb,3950
DUMBO,Brooklyn,2011,1-Mar,3550
DUMBO,Brooklyn,2011,1-Apr,3650
DUMBO,Brooklyn,2011,1-May,3475
DUMBO,Brooklyn,2011,1-Jun,4000
DUMBO,Brooklyn,2011,1-Jul,4150
DUMBO,Brooklyn,2011,1-Aug,4000
DUMBO,Brooklyn,2011,1-Sep,4000
DUMBO,Brooklyn,2011,1-Oct,4000
DUMBO,Brooklyn,2011,1-Nov,4000
DUMBO,Brooklyn,2011,1-Dec,3600
DUMBO,Brooklyn,2012,1-Jan,4163
DUMBO,Brooklyn,2012,1-Feb,4163
DUMBO,Brooklyn,2012,1-Mar,4200
DUMBO,Brooklyn,2012,1-Apr,3500
DUMBO,Brooklyn,2012,1-May,3650
DUMBO,Brooklyn,2012,1-Jun,3688
DUMBO,Brooklyn,2012,1-Jul,4100
DUMBO,Brooklyn,2012,1-Aug,4300
DUMBO,Brooklyn,2012,1-Sep,4300
DUMBO,Brooklyn,2012,1-Oct,4300
DUMBO,Brooklyn,2012,1-Nov,4350
DUMBO,Brooklyn,2012,1-Dec,4100
DUMBO,Brooklyn,2013,1-Jan,4000
DUMBO,Brooklyn,2013,1-Feb,3500
DUMBO,Brooklyn,2013,1-Mar,3625
DUMBO,Brooklyn,2013,1-Apr,4175
DUMBO,Brooklyn,2013,1-May,4000
DUMBO,Brooklyn,2013,1-Jun,3775
DUMBO,Brooklyn,2013,1-Jul,3750
DUMBO,Brooklyn,2013,1-Aug,3925
DUMBO,Brooklyn,2013,1-Sep,3850
DUMBO,Brooklyn,2013,1-Oct,3650
DUMBO,Brooklyn,2013,1-Nov,3750
DUMBO,Brooklyn,2013,1-Dec,3750
DUMBO,Brooklyn,2014,1-Jan,4000
DUMBO,Brooklyn,2014,1-Feb,3875
DUMBO,Brooklyn,2014,1-Mar,3988
DUMBO,Brooklyn,2014,1-Apr,4000
DUMBO,Brooklyn,2014,1-May,4100
DUMBO,Brooklyn,2014,1-Jun,4150
DUMBO,Brooklyn,2014,1-Jul,4150
DUMBO,Brooklyn,2014,1-Aug,4227
DUMBO,Brooklyn,2014,1-Sep,4204
DUMBO,Brooklyn,2014,1-Oct,4275
DUMBO,Brooklyn,2014,1-Nov,4204
DUMBO,Brooklyn,2014,1-Dec,4100
DUMBO,Brooklyn,2015,1-Jan,3891
DUMBO,Brooklyn,2015,1-Feb,3935
DUMBO,Brooklyn,2015,1-Mar,4375
DUMBO,Brooklyn,2015,1-Apr,3925
DUMBO,Brooklyn,2015,1-May,3900
DUMBO,Brooklyn,2015,1-Jun,4100
DUMBO,Brooklyn,2015,1-Jul,4140
DUMBO,Brooklyn,2015,1-Aug,4250
DUMBO,Brooklyn,2015,1-Sep,4498
DUMBO,Brooklyn,2015,1-Oct,4300
DUMBO,Brooklyn,2015,1-Nov,4480
DUMBO,Brooklyn,2015,1-Dec,4500
DUMBO,Brooklyn,2016,1-Jan,4250
DUMBO,Brooklyn,2016,1-Feb,4087
DUMBO,Brooklyn,2016,1-Mar,4100
DUMBO,Brooklyn,2016,1-Apr,4275
DUMBO,Brooklyn,2016,1-May,4900
DUMBO,Brooklyn,2016,1-Jun,4700
DUMBO,Brooklyn,2016,1-Jul,4700
DUMBO,Brooklyn,2016,1-Aug,4362
DUMBO,Brooklyn,2016,1-Sep,4362
DUMBO,Brooklyn,2016,1-Oct,4500
DUMBO,Brooklyn,2016,1-Nov,4650
DUMBO,Brooklyn,2016,1-Dec,4377
DUMBO,Brooklyn,2017,1-Jan,4495
DUMBO,Brooklyn,2017,1-Feb,4750
DUMBO,Brooklyn,2017,1-Mar,4559
DUMBO,Brooklyn,2017,1-Apr,4450
DUMBO,Brooklyn,2017,1-May,4495
DUMBO,Brooklyn,2017,1-Jun,4435
DUMBO,Brooklyn,2017,1-Jul,4500
DUMBO,Brooklyn,2017,1-Aug,4225
DUMBO,Brooklyn,2017,1-Sep,4495
DUMBO,Brooklyn,2017,1-Oct,4355
DUMBO,Brooklyn,2017,1-Nov,4500
DUMBO,Brooklyn,2017,1-Dec,4429
DUMBO,Brooklyn,2018,1-Jan,4200
DUMBO,Brooklyn,2018,1-Feb,4137
DUMBO,Brooklyn,2018,1-Mar,4163
