City,Borough,Year,RentPrice
All Upper West Side,Manhattan,2017,3295
All Upper West Side,Manhattan,2017,3317
All Upper West Side,Manhattan,2017,3350
All Upper West Side,Manhattan,2017,3350
All Upper West Side,Manhattan,2017,3386
All Upper West Side,Manhattan,2017,3355
All Upper West Side,Manhattan,2017,3387
All Upper West Side,Manhattan,2017,3313
All Upper West Side,Manhattan,2017,3346
All Upper West Side,Manhattan,2018,3350
All Upper West Side,Manhattan,2018,3288
All Upper West Side,Manhattan,2018,3250
All Upper West Side,Manhattan,2018,3285
All Upper West Side,Manhattan,2018,3300
All Upper West Side,Manhattan,2018,3350
All Upper West Side,Manhattan,2018,3345
All Upper West Side,Manhattan,2018,3321
All Upper West Side,Manhattan,2018,3395
All Upper West Side,Manhattan,2018,3392
All Upper West Side,Manhattan,2018,3350
All Upper West Side,Manhattan,2018,3395
All Upper West Side,Manhattan,2019,3395
All Upper West Side,Manhattan,2019,3350
All Upper West Side,Manhattan,2019,3391
All Upper West Side,Manhattan,2019,3450
All Upper West Side,Manhattan,2019,3460
All Upper West Side,Manhattan,2019,3450
All Upper West Side,Manhattan,2019,3400
All Upper West Side,Manhattan,2019,3500
All Upper West Side,Manhattan,2019,3600
All Upper West Side,Manhattan,2019,3600
All Upper West Side,Manhattan,2019,3621
All Upper West Side,Manhattan,2019,3549
All Upper West Side,Manhattan,2020,3600
All Upper West Side,Manhattan,2020,3550
All Upper West Side,Manhattan,2020,3500
All Upper West Side,Manhattan,2020,3400
All Upper West Side,Manhattan,2020,3295
All Upper West Side,Manhattan,2020,3200
All Upper West Side,Manhattan,2020,3140
All Upper West Side,Manhattan,2020,3000
All Upper West Side,Manhattan,2020,2920
All Upper West Side,Manhattan,2020,2800
All Upper West Side,Manhattan,2020,2800
All Upper West Side,Manhattan,2020,2800
All Upper West Side,Manhattan,2021,2799
All Upper West Side,Manhattan,2021,2832
All Upper West Side,Manhattan,2021,2800
All Upper West Side,Manhattan,2021,2850
All Upper West Side,Manhattan,2021,3000
All Upper West Side,Manhattan,2021,3000
All Upper West Side,Manhattan,2021,3195
All Upper West Side,Manhattan,2021,3295
All Upper West Side,Manhattan,2021,3511
All Upper West Side,Manhattan,2021,3600
All Upper West Side,Manhattan,2021,3772
All Upper West Side,Manhattan,2021,3920
All Upper West Side,Manhattan,2022,3995
All Upper West Side,Manhattan,2022,4000
All Upper West Side,Manhattan,2022,4074
All Upper West Side,Manhattan,2022,4231
All Upper West Side,Manhattan,2022,4231
All Upper West Side,Manhattan,2022,4200
All Upper West Side,Manhattan,2022,4395
All Upper West Side,Manhattan,2022,4410
All Upper West Side,Manhattan,2022,4499
All Upper West Side,Manhattan,2022,4500
All Upper West Side,Manhattan,2022,4500
All Upper West Side,Manhattan,2022,4424
Astoria,Queens,2010,1600
Astoria,Queens,2010,1650
Astoria,Queens,2010,1620
Astoria,Queens,2010,1600
Astoria,Queens,2010,1700
Astoria,Queens,2010,1700
Astoria,Queens,2010,1600
Astoria,Queens,2010,1600
Astoria,Queens,2010,1600
Astoria,Queens,2010,1700
Astoria,Queens,2010,1650
Astoria,Queens,2010,1650
Astoria,Queens,2011,1600
Astoria,Queens,2011,1600
Astoria,Queens,2011,1750
Astoria,Queens,2011,1825
Astoria,Queens,2011,1900
Astoria,Queens,2011,1900
Astoria,Queens,2011,1820
Astoria,Queens,2011,1900
Astoria,Queens,2011,1900
Astoria,Queens,2011,1900
Astoria,Queens,2011,1973
Astoria,Queens,2011,2000
Astoria,Queens,2012,2000
Astoria,Queens,2012,2038
Astoria,Queens,2012,2038
Astoria,Queens,2012,2113
Astoria,Queens,2012,2100
Astoria,Queens,2012,1990
Astoria,Queens,2012,2175
Astoria,Queens,2012,2250
Astoria,Queens,2012,2250
Astoria,Queens,2012,2150
Astoria,Queens,2012,2046
Astoria,Queens,2012,2000
Astoria,Queens,2013,2000
Astoria,Queens,2013,2000
Astoria,Queens,2013,1950
Astoria,Queens,2013,2000
Astoria,Queens,2013,2200
Astoria,Queens,2013,2100
Astoria,Queens,2013,2200
Astoria,Queens,2013,2150
Astoria,Queens,2013,2150
Astoria,Queens,2013,2100
Astoria,Queens,2013,2000
Astoria,Queens,2013,2038
Astoria,Queens,2014,2100
Astoria,Queens,2014,2100
Astoria,Queens,2014,2100
Astoria,Queens,2014,2100
Astoria,Queens,2014,2100
Astoria,Queens,2014,2100
Astoria,Queens,2014,2100
Astoria,Queens,2014,2150
Astoria,Queens,2014,2200
Astoria,Queens,2014,2200
Astoria,Queens,2014,2200
Astoria,Queens,2014,2150
Astoria,Queens,2015,2200
Astoria,Queens,2015,2200
Astoria,Queens,2015,2200
Astoria,Queens,2015,2300
Astoria,Queens,2015,2300
Astoria,Queens,2015,2295
Astoria,Queens,2015,2300
Astoria,Queens,2015,2300
Astoria,Queens,2015,2200
Astoria,Queens,2015,2200
Astoria,Queens,2015,2200
Astoria,Queens,2015,2200
Astoria,Queens,2016,2200
Astoria,Queens,2016,2200
Astoria,Queens,2016,2300
Astoria,Queens,2016,2300
Astoria,Queens,2016,2300
Astoria,Queens,2016,2300
Astoria,Queens,2016,2300
Astoria,Queens,2016,2350
Astoria,Queens,2016,2317
Astoria,Queens,2016,2300
Astoria,Queens,2016,2275
Astoria,Queens,2016,2275
Astoria,Queens,2017,2250
Astoria,Queens,2017,2200
Astoria,Queens,2017,2200
Astoria,Queens,2017,2200
Astoria,Queens,2017,2200
Astoria,Queens,2017,2250
Astoria,Queens,2017,2300
Astoria,Queens,2017,2300
Astoria,Queens,2017,2250
Astoria,Queens,2017,2195
Astoria,Queens,2017,2200
Astoria,Queens,2017,2195
Astoria,Queens,2018,2150
Astoria,Queens,2018,2123
Astoria,Queens,2018,2100
Astoria,Queens,2018,2100
Astoria,Queens,2018,2200
Astoria,Queens,2018,2200
Astoria,Queens,2018,2248
Astoria,Queens,2018,2250
Astoria,Queens,2018,2250
Astoria,Queens,2018,2200
Astoria,Queens,2018,2175
Astoria,Queens,2018,2150
Astoria,Queens,2019,2199
Astoria,Queens,2019,2200
Astoria,Queens,2019,2200
Astoria,Queens,2019,2200
Astoria,Queens,2019,2268
Astoria,Queens,2019,2300
Astoria,Queens,2019,2350
Astoria,Queens,2019,2350
Astoria,Queens,2019,2350
Astoria,Queens,2019,2350
Astoria,Queens,2019,2300
Astoria,Queens,2019,2300
Astoria,Queens,2020,2333
Astoria,Queens,2020,2395
Astoria,Queens,2020,2300
Astoria,Queens,2020,2300
Astoria,Queens,2020,2280
Astoria,Queens,2020,2250
Astoria,Queens,2020,2200
Astoria,Queens,2020,2170
Astoria,Queens,2020,2100
Astoria,Queens,2020,2000
Astoria,Queens,2020,2000
Astoria,Queens,2020,1995
Astoria,Queens,2021,1950
Astoria,Queens,2021,1950
Astoria,Queens,2021,1925
Astoria,Queens,2021,1950
Astoria,Queens,2021,1999
Astoria,Queens,2021,2000
Astoria,Queens,2021,2100
Astoria,Queens,2021,2200
Astoria,Queens,2021,2200
Astoria,Queens,2021,2200
Astoria,Queens,2021,2200
Astoria,Queens,2021,2250
Astoria,Queens,2022,2266
Astoria,Queens,2022,2300
Astoria,Queens,2022,2350
Astoria,Queens,2022,2395
Astoria,Queens,2022,2500
Astoria,Queens,2022,2617
Astoria,Queens,2022,2650
Astoria,Queens,2022,2700
Astoria,Queens,2022,2795
Astoria,Queens,2022,2695
Astoria,Queens,2022,2600
Astoria,Queens,2022,2600
Battery Park City,Manhattan,2010,3495
Battery Park City,Manhattan,2010,3346
Battery Park City,Manhattan,2010,3268
Battery Park City,Manhattan,2010,3295
Battery Park City,Manhattan,2010,3100
Battery Park City,Manhattan,2010,3395
Battery Park City,Manhattan,2010,3200
Battery Park City,Manhattan,2010,3225
Battery Park City,Manhattan,2010,3360
Battery Park City,Manhattan,2010,3415
Battery Park City,Manhattan,2010,3348
Battery Park City,Manhattan,2010,3350
Battery Park City,Manhattan,2011,3300
Battery Park City,Manhattan,2011,3150
Battery Park City,Manhattan,2011,3195
Battery Park City,Manhattan,2011,3368
Battery Park City,Manhattan,2011,3700
Battery Park City,Manhattan,2011,3693
Battery Park City,Manhattan,2011,3625
Battery Park City,Manhattan,2011,3650
Battery Park City,Manhattan,2011,3840
Battery Park City,Manhattan,2011,3850
Battery Park City,Manhattan,2011,3700
Battery Park City,Manhattan,2011,3615
Battery Park City,Manhattan,2012,3400
Battery Park City,Manhattan,2012,3500
Battery Park City,Manhattan,2012,3500
Battery Park City,Manhattan,2012,3600
Battery Park City,Manhattan,2012,3800
Battery Park City,Manhattan,2012,3905
Battery Park City,Manhattan,2012,4450
Battery Park City,Manhattan,2012,4375
Battery Park City,Manhattan,2012,4185
Battery Park City,Manhattan,2012,4050
Battery Park City,Manhattan,2012,4100
Battery Park City,Manhattan,2012,3995
Battery Park City,Manhattan,2013,3800
Battery Park City,Manhattan,2013,3500
Battery Park City,Manhattan,2013,3500
Battery Park City,Manhattan,2013,3568
Battery Park City,Manhattan,2013,3875
Battery Park City,Manhattan,2013,3995
Battery Park City,Manhattan,2013,3850
Battery Park City,Manhattan,2013,3850
Battery Park City,Manhattan,2013,3863
Battery Park City,Manhattan,2013,3995
Battery Park City,Manhattan,2013,3850
Battery Park City,Manhattan,2013,3895
Battery Park City,Manhattan,2014,3900
Battery Park City,Manhattan,2014,4013
Battery Park City,Manhattan,2014,4100
Battery Park City,Manhattan,2014,3550
Battery Park City,Manhattan,2014,3695
Battery Park City,Manhattan,2014,4650
Battery Park City,Manhattan,2014,4300
Battery Park City,Manhattan,2014,4198
Battery Park City,Manhattan,2014,4500
Battery Park City,Manhattan,2014,4063
Battery Park City,Manhattan,2014,3898
Battery Park City,Manhattan,2014,3595
Battery Park City,Manhattan,2015,3800
Battery Park City,Manhattan,2015,3950
Battery Park City,Manhattan,2015,4025
Battery Park City,Manhattan,2015,4150
Battery Park City,Manhattan,2015,4518
Battery Park City,Manhattan,2015,4630
Battery Park City,Manhattan,2015,4700
Battery Park City,Manhattan,2015,4795
Battery Park City,Manhattan,2015,4750
Battery Park City,Manhattan,2015,4750
Battery Park City,Manhattan,2015,5100
Battery Park City,Manhattan,2015,4750
Battery Park City,Manhattan,2016,4611
Battery Park City,Manhattan,2016,4600
Battery Park City,Manhattan,2016,4595
Battery Park City,Manhattan,2016,4825
Battery Park City,Manhattan,2016,4600
Battery Park City,Manhattan,2016,4675
Battery Park City,Manhattan,2016,4650
Battery Park City,Manhattan,2016,4765
Battery Park City,Manhattan,2016,4750
Battery Park City,Manhattan,2016,4250
Battery Park City,Manhattan,2016,4050
Battery Park City,Manhattan,2016,4025
Battery Park City,Manhattan,2017,4175
Battery Park City,Manhattan,2017,3995
Battery Park City,Manhattan,2017,3910
Battery Park City,Manhattan,2017,3995
Battery Park City,Manhattan,2017,4350
Battery Park City,Manhattan,2017,4393
Battery Park City,Manhattan,2017,4515
Battery Park City,Manhattan,2017,4375
Battery Park City,Manhattan,2017,4485
Battery Park City,Manhattan,2017,4685
Battery Park City,Manhattan,2017,3860
Battery Park City,Manhattan,2017,3948
Battery Park City,Manhattan,2018,4175
Battery Park City,Manhattan,2018,4100
Battery Park City,Manhattan,2018,4045
Battery Park City,Manhattan,2018,4278
Battery Park City,Manhattan,2018,4650
Battery Park City,Manhattan,2018,4523
Battery Park City,Manhattan,2018,4653
Battery Park City,Manhattan,2018,4858
Battery Park City,Manhattan,2018,4995
Battery Park City,Manhattan,2018,4858
Battery Park City,Manhattan,2018,4500
Battery Park City,Manhattan,2018,4428
Battery Park City,Manhattan,2019,4365
Battery Park City,Manhattan,2019,4495
Battery Park City,Manhattan,2019,4300
Battery Park City,Manhattan,2019,4450
Battery Park City,Manhattan,2019,4950
Battery Park City,Manhattan,2019,5125
Battery Park City,Manhattan,2019,5196
Battery Park City,Manhattan,2019,4725
Battery Park City,Manhattan,2019,4659
Battery Park City,Manhattan,2019,4895
Battery Park City,Manhattan,2019,5250
Battery Park City,Manhattan,2019,4985
Battery Park City,Manhattan,2020,4400
Battery Park City,Manhattan,2020,4154
Battery Park City,Manhattan,2020,4172
Battery Park City,Manhattan,2020,4195
Battery Park City,Manhattan,2020,4500
Battery Park City,Manhattan,2020,4475
Battery Park City,Manhattan,2020,4212
Battery Park City,Manhattan,2020,4200
Battery Park City,Manhattan,2020,4125
Battery Park City,Manhattan,2020,3950
Battery Park City,Manhattan,2020,3750
Battery Park City,Manhattan,2020,3800
Battery Park City,Manhattan,2021,3750
Battery Park City,Manhattan,2021,3898
Battery Park City,Manhattan,2021,3978
Battery Park City,Manhattan,2021,3995
Battery Park City,Manhattan,2021,3895
Battery Park City,Manhattan,2021,4078
Battery Park City,Manhattan,2021,4300
Battery Park City,Manhattan,2021,4450
Battery Park City,Manhattan,2021,4330
Battery Park City,Manhattan,2021,4250
Battery Park City,Manhattan,2021,4398
Battery Park City,Manhattan,2021,5255
Battery Park City,Manhattan,2022,5022
Battery Park City,Manhattan,2022,5072
Battery Park City,Manhattan,2022,4670
Battery Park City,Manhattan,2022,4728
Battery Park City,Manhattan,2022,5063
Battery Park City,Manhattan,2022,5250
Battery Park City,Manhattan,2022,5625
Battery Park City,Manhattan,2022,5675
Battery Park City,Manhattan,2022,5400
Battery Park City,Manhattan,2022,5363
Battery Park City,Manhattan,2022,4975
Battery Park City,Manhattan,2022,5365
Bay Ridge,Brooklyn,2010,1350
Bay Ridge,Brooklyn,2010,1375
Bay Ridge,Brooklyn,2010,1350
Bay Ridge,Brooklyn,2010,1350
Bay Ridge,Brooklyn,2010,1350
Bay Ridge,Brooklyn,2010,1350
Bay Ridge,Brooklyn,2010,1300
Bay Ridge,Brooklyn,2010,1300
Bay Ridge,Brooklyn,2010,1300
Bay Ridge,Brooklyn,2010,1400
Bay Ridge,Brooklyn,2010,1475
Bay Ridge,Brooklyn,2010,1450
Bay Ridge,Brooklyn,2011,1425
Bay Ridge,Brooklyn,2011,1425
Bay Ridge,Brooklyn,2011,1450
Bay Ridge,Brooklyn,2011,1500
Bay Ridge,Brooklyn,2011,1560
Bay Ridge,Brooklyn,2011,1510
Bay Ridge,Brooklyn,2011,1650
Bay Ridge,Brooklyn,2011,1750
Bay Ridge,Brooklyn,2011,1750
Bay Ridge,Brooklyn,2011,1550
Bay Ridge,Brooklyn,2011,1750
Bay Ridge,Brooklyn,2011,1600
Bay Ridge,Brooklyn,2012,1650
Bay Ridge,Brooklyn,2012,1495
Bay Ridge,Brooklyn,2012,1495
Bay Ridge,Brooklyn,2012,1700
Bay Ridge,Brooklyn,2012,1875
Bay Ridge,Brooklyn,2012,1450
Bay Ridge,Brooklyn,2012,1450
Bay Ridge,Brooklyn,2012,1498
Bay Ridge,Brooklyn,2012,1800
Bay Ridge,Brooklyn,2012,1725
Bay Ridge,Brooklyn,2012,1800
Bay Ridge,Brooklyn,2012,1925
Bay Ridge,Brooklyn,2013,1550
Bay Ridge,Brooklyn,2013,1498
Bay Ridge,Brooklyn,2013,1925
Bay Ridge,Brooklyn,2013,1795
Bay Ridge,Brooklyn,2013,1625
Bay Ridge,Brooklyn,2013,1600
Bay Ridge,Brooklyn,2013,1750
Bay Ridge,Brooklyn,2013,1650
Bay Ridge,Brooklyn,2013,1750
Bay Ridge,Brooklyn,2013,1650
Bay Ridge,Brooklyn,2013,1650
Bay Ridge,Brooklyn,2013,1650
Bay Ridge,Brooklyn,2014,1600
Bay Ridge,Brooklyn,2014,1600
Bay Ridge,Brooklyn,2014,1575
Bay Ridge,Brooklyn,2014,1600
Bay Ridge,Brooklyn,2014,1875
Bay Ridge,Brooklyn,2014,1900
Bay Ridge,Brooklyn,2014,1900
Bay Ridge,Brooklyn,2014,1800
Bay Ridge,Brooklyn,2014,1850
Bay Ridge,Brooklyn,2014,1800
Bay Ridge,Brooklyn,2014,1800
Bay Ridge,Brooklyn,2014,1735
Bay Ridge,Brooklyn,2015,1700
Bay Ridge,Brooklyn,2015,1700
Bay Ridge,Brooklyn,2015,1749
Bay Ridge,Brooklyn,2015,1800
Bay Ridge,Brooklyn,2015,1800
Bay Ridge,Brooklyn,2015,1800
Bay Ridge,Brooklyn,2015,1800
Bay Ridge,Brooklyn,2015,1850
Bay Ridge,Brooklyn,2015,1899
Bay Ridge,Brooklyn,2015,1850
Bay Ridge,Brooklyn,2015,1850
Bay Ridge,Brooklyn,2015,1885
Bay Ridge,Brooklyn,2016,1900
Bay Ridge,Brooklyn,2016,2000
Bay Ridge,Brooklyn,2016,2000
Bay Ridge,Brooklyn,2016,2000
Bay Ridge,Brooklyn,2016,2000
Bay Ridge,Brooklyn,2016,2100
Bay Ridge,Brooklyn,2016,2000
Bay Ridge,Brooklyn,2016,2100
Bay Ridge,Brooklyn,2016,2050
Bay Ridge,Brooklyn,2016,2100
Bay Ridge,Brooklyn,2016,2100
Bay Ridge,Brooklyn,2016,2100
Bay Ridge,Brooklyn,2017,2000
Bay Ridge,Brooklyn,2017,2000
Bay Ridge,Brooklyn,2017,1950
Bay Ridge,Brooklyn,2017,1975
Bay Ridge,Brooklyn,2017,2000
Bay Ridge,Brooklyn,2017,2000
Bay Ridge,Brooklyn,2017,2000
Bay Ridge,Brooklyn,2017,1895
Bay Ridge,Brooklyn,2017,1895
Bay Ridge,Brooklyn,2017,1900
Bay Ridge,Brooklyn,2017,1825
Bay Ridge,Brooklyn,2017,1850
Bay Ridge,Brooklyn,2018,2000
Bay Ridge,Brooklyn,2018,1995
Bay Ridge,Brooklyn,2018,1900
Bay Ridge,Brooklyn,2018,1963
Bay Ridge,Brooklyn,2018,1950
Bay Ridge,Brooklyn,2018,1975
Bay Ridge,Brooklyn,2018,1850
Bay Ridge,Brooklyn,2018,1999
Bay Ridge,Brooklyn,2018,2000
Bay Ridge,Brooklyn,2018,2000
Bay Ridge,Brooklyn,2018,1995
Bay Ridge,Brooklyn,2018,1900
Bay Ridge,Brooklyn,2019,1900
Bay Ridge,Brooklyn,2019,2000
Bay Ridge,Brooklyn,2019,2000
Bay Ridge,Brooklyn,2019,1995
Bay Ridge,Brooklyn,2019,1950
Bay Ridge,Brooklyn,2019,1900
Bay Ridge,Brooklyn,2019,1900
Bay Ridge,Brooklyn,2019,1950
Bay Ridge,Brooklyn,2019,1895
Bay Ridge,Brooklyn,2019,1900
Bay Ridge,Brooklyn,2019,2000
Bay Ridge,Brooklyn,2019,1950
Bay Ridge,Brooklyn,2020,1900
Bay Ridge,Brooklyn,2020,2000
Bay Ridge,Brooklyn,2020,2100
Bay Ridge,Brooklyn,2020,2066
Bay Ridge,Brooklyn,2020,1999
Bay Ridge,Brooklyn,2020,2000
Bay Ridge,Brooklyn,2020,2000
Bay Ridge,Brooklyn,2020,1950
Bay Ridge,Brooklyn,2020,1950
Bay Ridge,Brooklyn,2020,1850
Bay Ridge,Brooklyn,2020,1800
Bay Ridge,Brooklyn,2020,1775
Bay Ridge,Brooklyn,2021,1750
Bay Ridge,Brooklyn,2021,1750
Bay Ridge,Brooklyn,2021,1800
Bay Ridge,Brooklyn,2021,1750
Bay Ridge,Brooklyn,2021,1750
Bay Ridge,Brooklyn,2021,1750
Bay Ridge,Brooklyn,2021,1750
Bay Ridge,Brooklyn,2021,1800
Bay Ridge,Brooklyn,2021,1795
Bay Ridge,Brooklyn,2021,1775
Bay Ridge,Brooklyn,2021,1800
Bay Ridge,Brooklyn,2021,1775
Bay Ridge,Brooklyn,2022,1850
Bay Ridge,Brooklyn,2022,1900
Bay Ridge,Brooklyn,2022,1913
Bay Ridge,Brooklyn,2022,2000
Bay Ridge,Brooklyn,2022,2150
Bay Ridge,Brooklyn,2022,2275
Bay Ridge,Brooklyn,2022,2175
Bay Ridge,Brooklyn,2022,2350
Bay Ridge,Brooklyn,2022,2300
Bay Ridge,Brooklyn,2022,2200
Bay Ridge,Brooklyn,2022,2100
Bay Ridge,Brooklyn,2022,2200
Bedford-Stuyvesant,Brooklyn,2010,1650
Bedford-Stuyvesant,Brooklyn,2010,1650
Bedford-Stuyvesant,Brooklyn,2010,1600
Bedford-Stuyvesant,Brooklyn,2010,1650
Bedford-Stuyvesant,Brooklyn,2010,1650
Bedford-Stuyvesant,Brooklyn,2010,1593
Bedford-Stuyvesant,Brooklyn,2010,1460
Bedford-Stuyvesant,Brooklyn,2010,1450
Bedford-Stuyvesant,Brooklyn,2010,1500
Bedford-Stuyvesant,Brooklyn,2010,1650
Bedford-Stuyvesant,Brooklyn,2010,1650
Bedford-Stuyvesant,Brooklyn,2010,1750
Bedford-Stuyvesant,Brooklyn,2011,1700
Bedford-Stuyvesant,Brooklyn,2011,1600
Bedford-Stuyvesant,Brooklyn,2011,1500
Bedford-Stuyvesant,Brooklyn,2011,1500
Bedford-Stuyvesant,Brooklyn,2011,1500
Bedford-Stuyvesant,Brooklyn,2011,1600
Bedford-Stuyvesant,Brooklyn,2011,1650
Bedford-Stuyvesant,Brooklyn,2011,1650
Bedford-Stuyvesant,Brooklyn,2011,1675
Bedford-Stuyvesant,Brooklyn,2011,1675
Bedford-Stuyvesant,Brooklyn,2011,1800
Bedford-Stuyvesant,Brooklyn,2011,1700
Bedford-Stuyvesant,Brooklyn,2012,1650
Bedford-Stuyvesant,Brooklyn,2012,1650
Bedford-Stuyvesant,Brooklyn,2012,1788
Bedford-Stuyvesant,Brooklyn,2012,1850
Bedford-Stuyvesant,Brooklyn,2012,1800
Bedford-Stuyvesant,Brooklyn,2012,1795
Bedford-Stuyvesant,Brooklyn,2012,1750
Bedford-Stuyvesant,Brooklyn,2012,1750
Bedford-Stuyvesant,Brooklyn,2012,1800
Bedford-Stuyvesant,Brooklyn,2012,1800
Bedford-Stuyvesant,Brooklyn,2012,1850
Bedford-Stuyvesant,Brooklyn,2012,1997
Bedford-Stuyvesant,Brooklyn,2013,1995
Bedford-Stuyvesant,Brooklyn,2013,1950
Bedford-Stuyvesant,Brooklyn,2013,1950
Bedford-Stuyvesant,Brooklyn,2013,1983
Bedford-Stuyvesant,Brooklyn,2013,2000
Bedford-Stuyvesant,Brooklyn,2013,2075
Bedford-Stuyvesant,Brooklyn,2013,2150
Bedford-Stuyvesant,Brooklyn,2013,2200
Bedford-Stuyvesant,Brooklyn,2013,2195
Bedford-Stuyvesant,Brooklyn,2013,2195
Bedford-Stuyvesant,Brooklyn,2013,2199
